發票年月,縣市,縣市代號,行業別,載具類別,電子發票張數,電子發票金額
2015/5/1,高雄市,E,航空運輸業,無載具,2407,3169599
2015/5/1,高雄市,E,租賃業,無載具,1885,6831306
2015/5/1,高雄市,E,機械設備製造業,無載具,2819,9716436
2015/5/1,高雄市,E,業務及辦公室支援服務業,無載具,515,1172491
2015/5/1,高雄市,E,教育服務業,無載具,226,446560
2015/5/1,高雄市,E,批發業,無載具,785787,422913130
2015/5/1,高雄市,E,成衣及服飾品製造業,無載具,570,930626
2015/5/1,高雄市,E,影片服務、聲音錄製及音樂出版業,無載具,1871,76660
2015/5/1,高雄市,E,建築物及綠化服務業,無載具,5495,421370
2015/5/1,高雄市,E,建築、工程服務及技術檢測、分析服務業,無載具,31421,15459167
2015/5/1,高雄市,E,基本金屬製造業,無載具,1262,916109
2015/5/1,高雄市,E,土木工程業,無載具,5,175739
2015/5/1,高雄市,E,化學製品製造業,無載具,1130,1774629
2015/5/1,高雄市,E,創作及藝術表演業,無載具,4214,302562
2015/5/1,高雄市,E,出版業,無載具,5176,1135481
2015/5/1,高雄市,E,其他製造業,無載具,547,585557
2015/5/1,高雄市,E,傳播及節目播送業,無載具,9713,18071398
2015/5/1,高雄市,E,個人及家庭用品維修業,無載具,6939,54250447
2015/5/1,高雄市,E,住宿服務業,無載具,5595,25211015
2015/5/1,高雄市,E,不動產開發業,無載具,23186,12172245
2015/5/1,高雄市,E,不動產經營及相關服務業,無載具,201,1112047
2015/5/1,臺北市,A,餐飲業,無載具,3412203,863406076
2015/5/1,臺北市,A,飲料製造業,無載具,5338,1693210
2015/5/1,臺北市,A,食品製造業,無載具,132089,182229500
2015/5/1,臺北市,A,電腦系統設計服務業,無載具,24540,96728404
2015/5/1,臺北市,A,電腦、電子產品及光學製品製造業,無載具,269,283147
2015/5/1,臺北市,A,電子零組件製造業,無載具,28,8987338
2015/5/1,臺北市,A,電力設備製造業,無載具,104,826296
2015/5/1,臺北市,A,電力及燃氣供應業,無載具,1129,6705993
2015/5/1,臺北市,A,電信業,無載具,152861,1369791202
2015/5/1,臺北市,A,零售業,無載具,55010536,17240686360
2015/5/1,臺北市,A,陸上運輸業,無載具,187452,19007027
2015/5/1,臺北市,A,金融中介業,無載具,1202,5870751
2015/5/1,臺北市,A,郵政及快遞業,無載具,8269,3318473
2015/5/1,臺北市,A,運輸輔助業,無載具,132823,399880405
2015/5/1,臺北市,A,運動、娛樂及休閒服務業,無載具,210063,240214780
2015/5/1,臺北市,A,資料處理及資訊供應服務業,無載具,751203,1095522916
2015/5/1,臺北市,A,證券期貨及其他金融業,無載具,133722,100500406
2015/5/1,臺北市,A,航空運輸業,無載具,8072,113177897
2015/5/1,臺北市,A,租賃業,無載具,5594,24786702
2015/5/1,臺北市,A,研究發展服務業,無載具,17,12307819
2015/5/1,臺北市,A,石油及煤製品製造業,無載具,108464,48350032
2015/5/1,臺北市,A,汽車及其零件製造業,無載具,100,589536
2015/5/1,臺北市,A,污染整治業,無載具,57324,23402678
2015/5/1,臺北市,A,機械設備製造業,無載具,3838,312680
2015/5/1,臺北市,A,業務及辦公室支援服務業,無載具,226,606600
2015/5/1,臺北市,A,未分類其他服務業,無載具,13640,133096976
2015/5/1,臺北市,A,旅行及相關代訂服務業,無載具,19,2975254
2015/5/1,臺北市,A,教育服務業,無載具,3955,40848481
2015/5/1,臺北市,A,批發業,無載具,2329864,1772837576
2015/5/1,臺北市,A,影片服務、聲音錄製及音樂出版業,無載具,408260,763873693
2015/5/1,臺北市,A,建築、工程服務及技術檢測、分析服務業,無載具,1593,15855696
2015/5/1,臺北市,A,廣告業及市場研究業,無載具,1625,71581322
2015/5/1,臺北市,A,廢棄物清除、處理及資源回收業,無載具,165236,63429586
2015/5/1,臺北市,A,專門設計服務業,無載具,252,4418432
2015/5/1,臺北市,A,專門營造業,無載具,31384,29530512
2015/5/1,臺北市,A,宗教、職業及類似組織,無載具,100,1998926
2015/5/1,臺北市,A,土木工程業,無載具,942,3754278
2015/5/1,臺北市,A,印刷及資料儲存媒體複製業,無載具,1710,1961888
2015/5/1,臺北市,A,創作及藝術表演業,無載具,927,1841085
2015/5/1,臺北市,A,出版業,無載具,60181,201178953
2015/5/1,臺北市,A,其他專業、科學及技術服務業,無載具,154,2596510
2015/5/1,臺北市,A,傳播及節目播送業,無載具,14352,279065367
2015/5/1,臺北市,A,個人及家庭用品維修業,無載具,7419,75570015
2015/5/1,臺北市,A,保險業,無載具,808,277807101
2015/5/1,臺北市,A,住宿服務業,無載具,27794,145819284
2015/5/1,臺北市,A,企業總管理機構及管理顧問業,無載具,11300,24541693
2015/5/1,臺北市,A,不動產開發業,無載具,703263,1535522963
2015/5/1,臺北市,A,不動產經營及相關服務業,無載具,44315,4805776
2015/5/1,澎湖縣,X,餐飲業,無載具,28825,3290832
2015/5/1,澎湖縣,X,電力設備製造業,無載具,29,10733
2015/5/1,澎湖縣,X,電力及燃氣供應業,無載具,15,8130
2015/5/1,澎湖縣,X,電信業,無載具,1697,6666916
2015/5/1,澎湖縣,X,零售業,無載具,1175521,283793416
2015/5/1,澎湖縣,X,陸上運輸業,無載具,544,244451
2015/5/1,澎湖縣,X,航空運輸業,無載具,4869,1605547
2015/5/1,澎湖縣,X,石油及天然氣礦業,無載具,5182,1405757
2015/5/1,澎湖縣,X,批發業,無載具,9320,2262851
2015/5/1,澎湖縣,X,住宿服務業,無載具,807,5749451
2015/5/1,臺東縣,V,餐飲業,無載具,53257,14036403
2015/5/1,臺東縣,V,電腦、電子產品及光學製品製造業,無載具,336,629464
2015/5/1,臺東縣,V,電力及燃氣供應業,無載具,60,33110
2015/5/1,臺東縣,V,電信業,無載具,4951,16267358
2015/5/1,臺東縣,V,零售業,無載具,2360988,407821225
2015/5/1,臺東縣,V,郵政及快遞業,無載具,3073,1212353
2015/5/1,臺東縣,V,運動、娛樂及休閒服務業,無載具,1993,3960264
2015/5/1,臺東縣,V,航空運輸業,無載具,304,74038
2015/5/1,臺東縣,V,租賃業,無載具,496,1594150
2015/5/1,臺東縣,V,批發業,無載具,377328,826238020
2015/5/1,臺東縣,V,成衣及服飾品製造業,無載具,146,298947
2015/5/1,臺東縣,V,其他製造業,無載具,8,268800
2015/5/1,臺東縣,V,倉儲業,無載具,54627,25479180
2015/5/1,臺東縣,V,住宿服務業,無載具,3223,665600
2015/5/1,臺東縣,V,不動產經營及相關服務業,無載具,5738,3234473
2015/5/1,屏東縣,T,餐飲業,無載具,94395,16466505
2015/5/1,屏東縣,T,飲料製造業,無載具,2001,1489831
2015/5/1,屏東縣,T,食品製造業,無載具,1477,102598588
2015/5/1,屏東縣,T,電力及燃氣供應業,無載具,38777,8365188
2015/5/1,屏東縣,T,電信業,無載具,11471,32843144
2015/5/1,屏東縣,T,零售業,無載具,8943810,1991856782
2015/5/1,屏東縣,T,陸上運輸業,無載具,9027,3499295
2015/5/1,屏東縣,T,郵政及快遞業,無載具,2666,1261734
2015/5/1,屏東縣,T,研究發展服務業,無載具,36,6455070
2015/5/1,屏東縣,T,石油及煤製品製造業,無載具,70227,26372684
2015/5/1,屏東縣,T,業務及辦公室支援服務業,無載具,522,795041
2015/5/1,屏東縣,T,批發業,無載具,106380,58707401
2015/5/1,屏東縣,T,土木工程業,無載具,19757,1727878
2015/5/1,屏東縣,T,化學製品製造業,無載具,64,104053
2015/5/1,屏東縣,T,傳播及節目播送業,無載具,5,3110
2015/5/1,屏東縣,T,個人及家庭用品維修業,無載具,20533,26840684
2015/5/1,屏東縣,T,不動產經營及相關服務業,無載具,27005,4759495
2015/5/1,嘉義縣,Q,餐飲業,無載具,113578,11980170
2015/5/1,嘉義縣,Q,非金屬礦物製品製造業,無載具,9,1918
2015/5/1,嘉義縣,Q,電信業,無載具,960,2211206
2015/5/1,嘉義縣,Q,零售業,無載具,4319860,831060936
2015/5/1,嘉義縣,Q,陸上運輸業,無載具,6147,1425103
2015/5/1,嘉義縣,Q,運動、娛樂及休閒服務業,無載具,396,74880
2015/5/1,嘉義縣,Q,航空運輸業,無載具,1094,323838
2015/5/1,嘉義縣,Q,租賃業,無載具,341,840634
2015/5/1,嘉義縣,Q,業務及辦公室支援服務業,無載具,526,1240813
2015/5/1,嘉義縣,Q,批發業,無載具,11837,19346037
2015/5/1,嘉義縣,Q,化學材料製造業,無載具,2,317
2015/5/1,嘉義縣,Q,傳播及節目播送業,無載具,6618,14273199
2015/5/1,嘉義縣,Q,住宿服務業,無載具,132,1477490
2015/5/1,嘉義市,I,餐飲業,無載具,294938,90688610
2015/5/1,嘉義市,I,電力設備製造業,無載具,21,10693
2015/5/1,嘉義市,I,電信業,無載具,13607,62786954
2015/5/1,嘉義市,I,零售業,無載具,3632079,865915414
2015/5/1,嘉義市,I,陸上運輸業,無載具,1781,433300
2015/5/1,嘉義市,I,郵政及快遞業,無載具,4126,1623789
2015/5/1,嘉義市,I,運動、娛樂及休閒服務業,無載具,4632,7166126
2015/5/1,嘉義市,I,租賃業,無載具,157,449432
2015/5/1,嘉義市,I,教育服務業,無載具,60,42202
2015/5/1,嘉義市,I,批發業,無載具,80847,79525444
2015/5/1,嘉義市,I,廣告業及市場研究業,無載具,549,27413606
2015/5/1,嘉義市,I,專門設計服務業,無載具,6118,11615349
2015/5/1,嘉義市,I,傳播及節目播送業,無載具,8284,21317866
2015/5/1,臺南市,D,餐飲業,無載具,486271,96922394
2015/5/1,臺南市,D,飲料製造業,無載具,5126,2257236
2015/5/1,臺南市,D,食品製造業,無載具,53527,629312578
2015/5/1,臺南市,D,電腦系統設計服務業,無載具,506,2227507
2015/5/1,臺南市,D,電力設備製造業,無載具,2,374882
2015/5/1,臺南市,D,電力及燃氣供應業,無載具,89,47666
2015/5/1,臺南市,D,電信業,無載具,41174,131252849
2015/5/1,臺南市,D,零售業,無載具,26597733,6453656930
2015/5/1,臺南市,D,陸上運輸業,無載具,33013,7490273
2015/5/1,臺南市,D,醫療保健服務業,無載具,369,206965
2015/5/1,臺南市,D,郵政及快遞業,無載具,6234,2293966
2015/5/1,臺南市,D,運輸輔助業,無載具,10523,1205389
2015/5/1,臺南市,D,運動、娛樂及休閒服務業,無載具,13863,30859898
2015/5/1,臺南市,D,農、牧業,無載具,50,55270
2015/5/1,臺南市,D,資料處理及資訊供應服務業,無載具,8119,1751990
2015/5/1,臺南市,D,證券期貨及其他金融業,無載具,2,3600
2015/5/1,臺南市,D,航空運輸業,無載具,2796,831564
2015/5/1,臺南市,D,紡織業,無載具,1250,2621039
2015/5/1,臺南市,D,租賃業,無載具,1328,3459443
2015/5/1,臺南市,D,業務及辦公室支援服務業,無載具,292,1074710
2015/5/1,臺南市,D,批發業,無載具,754917,387403362
2015/5/1,臺南市,D,影片服務、聲音錄製及音樂出版業,無載具,295,12800
2015/5/1,臺南市,D,印刷及資料儲存媒體複製業,無載具,52,400800
2015/5/1,臺南市,D,化學製品製造業,無載具,976,1634416
2015/5/1,臺南市,D,其他製造業,無載具,2207,1382111
2015/5/1,臺南市,D,傳播及節目播送業,無載具,3525,4724734
2015/5/1,臺南市,D,個人及家庭用品維修業,無載具,46172,35558628
2015/5/1,臺南市,D,住宿服務業,無載具,13932,65470971
2015/5/1,臺南市,D,人力仲介及供應業,無載具,48133,4418396
2015/5/1,臺南市,D,不動產經營及相關服務業,無載具,86369,13897866
2015/5/1,連江縣,Z,電力及燃氣供應業,無載具,7,2275
2015/5/1,連江縣,Z,電信業,無載具,380,1092513
2015/5/1,連江縣,Z,零售業,無載具,133904,16694330
2015/5/1,連江縣,Z,航空運輸業,無載具,1035,803297
2015/5/1,金門縣,W,餐飲業,無載具,13450,3049924
2015/5/1,金門縣,W,電信業,無載具,2011,7481539
2015/5/1,金門縣,W,零售業,無載具,669473,158381839
2015/5/1,金門縣,W,資料處理及資訊供應服務業,無載具,814,587283
2015/5/1,金門縣,W,航空運輸業,無載具,5874,7617798
2015/5/1,金門縣,W,租賃業,無載具,124,217150
2015/5/1,金門縣,W,批發業,無載具,27005,23690709
2015/5/1,金門縣,W,住宿服務業,無載具,587,1826137
2015/5/1,花蓮縣,U,餐飲業,無載具,21044,4353814
2015/5/1,花蓮縣,U,飲料製造業,無載具,4232,3267600
2015/5/1,花蓮縣,U,食品製造業,無載具,3394,806146
2015/5/1,花蓮縣,U,電力及燃氣供應業,無載具,87,67959
2015/5/1,花蓮縣,U,電信業,無載具,9195,25437906
2015/5/1,花蓮縣,U,零售業,無載具,4006765,886066472
2015/5/1,花蓮縣,U,陸上運輸業,無載具,12650,3827856
2015/5/1,花蓮縣,U,運動、娛樂及休閒服務業,無載具,5900,11981434
2015/5/1,花蓮縣,U,租賃業,無載具,882,2827777
2015/5/1,花蓮縣,U,石油及煤製品製造業,無載具,29137,11914344
2015/5/1,花蓮縣,U,批發業,無載具,25710,31183548
2015/5/1,花蓮縣,U,個人及家庭用品維修業,無載具,790,5502093
2015/5/1,花蓮縣,U,不動產經營及相關服務業,無載具,49494,9087786
2015/5/1,新竹市,O,餐飲業,無載具,264442,47539311
2015/5/1,新竹市,O,食品製造業,無載具,75653,16750629
2015/5/1,新竹市,O,電腦系統設計服務業,無載具,1,11109
2015/5/1,新竹市,O,電力設備製造業,無載具,45,2418264
2015/5/1,新竹市,O,電力及燃氣供應業,無載具,10,2093
2015/5/1,新竹市,O,電信業,無載具,20728,148665898
2015/5/1,新竹市,O,零售業,無載具,9363985,2759568818
2015/5/1,新竹市,O,陸上運輸業,無載具,3043,770785
2015/5/1,新竹市,O,郵政及快遞業,無載具,4515,1802495
2015/5/1,新竹市,O,運輸輔助業,無載具,596,18010
2015/5/1,新竹市,O,運動、娛樂及休閒服務業,無載具,7717,26572028
2015/5/1,新竹市,O,租賃業,無載具,263,976686
2015/5/1,新竹市,O,石油及煤製品製造業,無載具,224440,86400378
2015/5/1,新竹市,O,未分類其他服務業,無載具,7660,2252380
2015/5/1,新竹市,O,批發業,無載具,177731,74179833
2015/5/1,新竹市,O,影片服務、聲音錄製及音樂出版業,無載具,2560,106460
2015/5/1,新竹市,O,專門設計服務業,無載具,34895,66911737
2015/5/1,新竹市,O,傳播及節目播送業,無載具,19,25969
2015/5/1,新竹市,O,個人及家庭用品維修業,無載具,477,2808251
2015/5/1,新竹市,O,不動產經營及相關服務業,無載具,24,37299
2015/5/1,新竹縣,J,餐飲業,無載具,164964,36287468
2015/5/1,新竹縣,J,食品製造業,無載具,35076,8917097
2015/5/1,新竹縣,J,電腦、電子產品及光學製品製造業,無載具,519,39400126
2015/5/1,新竹縣,J,電信業,無載具,3210,9435677
2015/5/1,新竹縣,J,零售業,無載具,8095290,1569364659
2015/5/1,新竹縣,J,陸上運輸業,無載具,3060,1368736
2015/5/1,新竹縣,J,運輸輔助業,無載具,4,140
2015/5/1,新竹縣,J,租賃業,無載具,209,481524
2015/5/1,新竹縣,J,石油及煤製品製造業,無載具,59327,24086025
2015/5/1,新竹縣,J,批發業,無載具,148949,72504671
2015/5/1,新竹縣,J,傳播及節目播送業,無載具,2632,10911237
2015/5/1,新竹縣,J,個人及家庭用品維修業,無載具,628,3496959
2015/5/1,新竹縣,J,人力仲介及供應業,無載具,39749,3290648
2015/5/1,桃園市,H,餐飲業,無載具,924720,518742472
2015/5/1,桃園市,H,食品製造業,無載具,115647,68536833
2015/5/1,桃園市,H,非金屬礦物製品製造業,無載具,1883,4070784
2015/5/1,桃園市,H,電腦系統設計服務業,無載具,4645,5645368
2015/5/1,桃園市,H,電腦、電子產品及光學製品製造業,無載具,1402,3073483
2015/5/1,桃園市,H,電子零組件製造業,無載具,103,346590
2015/5/1,桃園市,H,電力設備製造業,無載具,10,18283
2015/5/1,桃園市,H,電力及燃氣供應業,無載具,11,3648
2015/5/1,桃園市,H,電信業,無載具,28138,112708714
2015/5/1,桃園市,H,零售業,無載具,35195570,7241130979
2015/5/1,桃園市,H,陸上運輸業,無載具,6575,2355253
2015/5/1,桃園市,H,郵政及快遞業,無載具,4609,2396695
2015/5/1,桃園市,H,運輸輔助業,無載具,7839,21809069
2015/5/1,桃園市,H,運動、娛樂及休閒服務業,無載具,29164,75323850
2015/5/1,桃園市,H,資料處理及資訊供應服務業,無載具,246,518355
2015/5/1,桃園市,H,航空運輸業,無載具,3301,1177768640
2015/5/1,桃園市,H,租賃業,無載具,29701,20220371
2015/5/1,桃園市,H,產業用機械設備維修及安裝業,無載具,87,52607405
2015/5/1,桃園市,H,機械設備製造業,無載具,23,337873
2015/5/1,桃園市,H,業務及辦公室支援服務業,無載具,876,2413559
2015/5/1,桃園市,H,批發業,無載具,739530,685556691
2015/5/1,桃園市,H,建築、工程服務及技術檢測、分析服務業,無載具,887,14386934
2015/5/1,桃園市,H,廣告業及市場研究業,無載具,31,177352
2015/5/1,桃園市,H,專門設計服務業,無載具,42913,81160124
2015/5/1,桃園市,H,專門營造業,無載具,56643,138962027
2015/5/1,桃園市,H,基本金屬製造業,無載具,3,79559
2015/5/1,桃園市,H,印刷及資料儲存媒體複製業,無載具,8,4725
2015/5/1,桃園市,H,化學製品製造業,無載具,243,399763
2015/5/1,桃園市,H,創作及藝術表演業,無載具,1528,1263855
2015/5/1,桃園市,H,其他運輸工具及其零件製造業,無載具,97,418601
2015/5/1,桃園市,H,其他專業、科學及技術服務業,無載具,30567,2589517
2015/5/1,桃園市,H,傳播及節目播送業,無載具,7378,25874639
2015/5/1,桃園市,H,個人及家庭用品維修業,無載具,15417,70337328
2015/5/1,桃園市,H,倉儲業,無載具,1755,1052308
2015/5/1,桃園市,H,住宿服務業,無載具,5267,21443040
2015/5/1,桃園市,H,人力仲介及供應業,無載具,56319,4837654
2015/5/1,桃園市,H,不動產經營及相關服務業,無載具,15246,2865988
2015/5/1,宜蘭縣,G,餐飲業,無載具,46275,13347985
2015/5/1,宜蘭縣,G,飲料製造業,無載具,8548,5456001
2015/5/1,宜蘭縣,G,食品製造業,無載具,27934,5285465
2015/5/1,宜蘭縣,G,電力設備製造業,無載具,8,2750
2015/5/1,宜蘭縣,G,電信業,無載具,7304,22469339
2015/5/1,宜蘭縣,G,零售業,無載具,5162149,1091018922
2015/5/1,宜蘭縣,G,陸上運輸業,無載具,1007,251311
2015/5/1,宜蘭縣,G,郵政及快遞業,無載具,4172,1398784
